date,title,short_description,article_link,image,byline,alt,outlet
2019-11-21 11:52:00,Mercedes prices the US American EQC,"Mercedes-Benz has announced pricing information for the EQC in the United States. Arriving in U.S. dealerships in early 2020, the Mercedes-Benz EQC 400 4MATIC will start from $67,900. Sales will begin in early 2020.",https://www.electrive.com/2019/11/21/mercedes-prices-the-us-american-eqc/,https://www.electrive.com/wp-content/uploads/2019/05/mercedes-benz-eqc-ionity-charging-station-ladestation-norway-norwegen-min.png,,Image not found,electrive
2019-11-21 11:37:00,Smart names prices for incoming electric models,Smart has published the price list for the new edition of its electric models in Germany presented in September. The list prices remain unchanged compared to the predecessor models. It looks likely this will be the case across Europe.,https://www.electrive.com/2019/11/21/smart-announces-prices-for-incoming-electric-models/,https://www.electrive.com/wp-content/uploads/2019/09/smart-eq-fortwo-mj-2020-02-min.png,,Image not found,electrive
2019-11-21 11:25:00,Skoda begins manufacturing the Citigo e iV,Škoda has started series production of its first battery-electric model. The first Citigo e iV rolled off the assembly line on Wednesday at the Volkswagen plant in the Slovak capital Bratislava.,https://www.electrive.com/2019/11/21/skoda-begins-manufacturing-the-citigo-e-iv/,https://www.electrive.com/wp-content/uploads/2019/11/skoda-citigo-e-iv-produktion-production-2019-01-min.png,,Image not found,electrive
2019-11-21 11:08:00,BMW is buying billions worth of batteries from CATL and Samsung SDI,The BMW Group has awarded the two battery cell manufacturers CATL and Samsung SDI further orders worth several billion euros. The German carmaker intends to cover their battery cell requirements until 2031.,https://www.electrive.com/2019/11/21/bmw-is-buying-billions-worth-of-batteries-from-catl-and-samsung-sdi/,https://www.electrive.com/wp-content/uploads/2018/01/bmw-batteriezellen-prototyp-01.png,,Image not found,electrive
2019-11-20 23:34:00,Hyundai’s electric strategy – two prongs to success?,German and European car manufacturers are currently fully committed to the battery and still very hesitant regarding the fuel cell. Toyota is doing it the other way around. Hyundai wants to develop both technologies in parallel. A closer look at what the Koreans have in mind.,https://www.electrive.com/2019/11/20/hyundais-electric-strategy-two-prongs-to-success/,https://www.electrive.com/wp-content/uploads/2019/11/hyundai-nexo-2019-003-min.png,,Image not found,electrive
2019-11-20 17:33:00,Skoda Citigo iV priced in the UK,"Skoda’s first fully electric car, the Citigo-e iV, will be available for purchase in the UK starting at £20,455 before the government Plug-in Car Grant (PICG) discount of £3,500. The order books are set to open on the 10th of December 2019 with deliveries expected early 2020.",https://www.electrive.com/2019/11/20/skoda-citigo-iv-priced-in-the-uk/,https://www.electrive.com/wp-content/uploads/2019/09/skoda-citigo-e-iv-2019-003-min.png,,Image not found,electrive
2019-11-20 13:09:00,Porsche Taycan deliveries seem to be delayed,It appears that Porsche is also facing some kind of difficulties with their original delivery deadlines: Customers will be getting the Porsche Taycan later than originally planned – at least in Norway.,https://www.electrive.com/2019/11/20/porsche-taycan-deliveries-look-to-be-delayed/,https://www.electrive.com/wp-content/uploads/2019/09/porsche-taycan-2019-017-min.png,,Image not found,electrive
2019-11-20 12:28:00,VW introduces the ID. Space Vizzion,"VW has just presented the seventh concept in the ID. family, the ID. Space Vizzion, on the eve of the Los Angeles Auto Show. During the presentation, Volkswagen also provided further details on the planned market launch for the ensuing series model.",https://www.electrive.com/2019/11/20/vw-introduces-the-id-space-vizzion/,https://www.electrive.com/wp-content/uploads/2019/11/vw-id-space-vizzion-02.jpg,,Image not found,electrive
2019-11-20 06:34:00,Audi shows the e-tron Sportback in Los Angeles,"Audi is expanding its e-tron family with a second body shape. With the e-tron Sportback, the German VW subsidiary is introducing a fully electric SUV coupé that can even (theoretically) drive a little further than the well-known e-tron 55 Quattro.",https://www.electrive.com/2019/11/20/audi-shows-the-e-tron-sportback-in-los-angeles/,https://www.electrive.com/wp-content/uploads/2019/11/audi-e-tron-sportback-2019-006-min.png,,Image not found,electrive
2019-11-19 15:29:00,Byton given distribution license in California,Byton has received a distribution license from the US state of California and founded the subsidiary Byton Cars California LLC. The license allows Byton to sell vehicles via its own infrastructure.,https://www.electrive.com/2019/11/19/byton-given-distribution-license-in-california/,https://www.electrive.com/wp-content/uploads/2019/09/byton-m-byte-serienversion-2019-04-min.png,,Image not found,electrive
