date,title,short_description,article_link,image,byline,alt,outlet
2019-11-26 18:31:00-05:00,Lincoln electric SUV to use Ford-backed Rivian's 'skateboard' chassis,The same platform will be used on the Rivian R1S,https://www.autoblog.com/2019/11/26/lincoln-electric-suv-rivian-skateboard-chassis/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-11/ad094bd0-10a4-11ea-b3ee-c57ceb45ef1d,Reuters,image not found,Autoblog
2019-11-26 13:27:00-05:00,"F-150 vs. Cybertruck tug-of-war rematch? Ford challenges, backs off","Musk accepts Ford VP's challenge, but now Ford is saying, eh, never mind",https://www.autoblog.com/2019/11/26/tesla-cybertruck-ford-f150-rematch-accepted/,https://s.aolcdn.com/os/ab/_cms/2019/11/25100707/Tesla-Cybertruck-Ford-F-150-tug-of-war.png,Ronan Glon,image not found,Autoblog
2019-11-26 09:13:00-05:00,Elon Musk will testify in his own defense in 'pedo guy' defamation trial,"Vernon Unsworth will also testify, according to his attorney",https://www.autoblog.com/2019/11/26/elon-musk-testify-own-defense-pedo-guy-defamation-trial/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-10/6b9e0f20-fa27-11e9-abdb-3cac506b7f1a,Reuters,image not found,Autoblog
2019-11-26 08:50:00-05:00,"Audi will slash 9,500 jobs to save $6.6 billion by 2029","At the same time, the automaker will add 2,000 workers who specialize in electric mobility",https://www.autoblog.com/2019/11/26/audi-job-cuts-savings-electric-mobility/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-11/05cf8ec0-1053-11ea-8eff-ad115a1ab54f,Jeremy Korzeniewski,image not found,Autoblog
2019-11-26 08:23:00-05:00,California-based Neuron EV shows T.One electric pickup in China,Another company joins the pickup party,https://www.autoblog.com/2019/11/26/neuron-ev-electric-pickup-semi/,https://s.aolcdn.com/os/ab/_cms/2019/11/26045353/neuron_ev_t_one_electric_pickup_001.jpg,Jonathon Ramsey,image not found,Autoblog
2019-11-26 08:13:00-05:00,New Porsche hypercar could use F1-spec hybrid powertrain,Porsche has a 1.6-liter V6 hybrid on the test bench right now,https://www.autoblog.com/2019/11/26/porsche-918-successor-hypercar-f1-hybrid-engine/,https://s.blogcdn.com/slideshows/images/slides/757/232/7/S7572327/slug/l/porsche-917-concept-1.jpg,Jonathon Ramsey,image not found,Autoblog
2019-11-25 19:19:00-05:00,Eight electric pickup truck manufacturers to load up U.S. market by 2021,Analysts predict supply will be vastly bigger than demand,https://www.autoblog.com/2019/11/25/eight-electric-pickups-tesla-gm-lordstown-rivian/,https://s.aolcdn.com/os/ab/_cms/2019/11/22144713/Screen-Shot-2019-11-22-at-2.45.30-PM.jpg,Reuters,image not found,Autoblog
2019-11-25 18:04:00-05:00,"Uber loses license in London over safety, vows to appeal",Transit agency says drivers are defeating identification and security systems,https://www.autoblog.com/2019/11/25/uber-suspended-london-safety/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-11/d668a930-0fd7-11ea-b6fa-6f255d7063df,Associated Press,image not found,Autoblog
2019-11-25 15:15:00-05:00,This gorgeous 1972 Volkswagen Bus hides an electrified surprise,The period-looking body hides e-Golf guts,https://www.autoblog.com/2019/11/25/this-gorgeous-1972-volkswagen-bus-hides-an-electrified-surprise/,https://s.aolcdn.com/os/ab/_cms/2019/11/25131754/vw-ev-west-conversion-2.jpg,Ronan Glon,image not found,Autoblog
2019-11-25 15:05:00-05:00,Nissan offers Leaf buyers $250 EVgo charging credit,'Nissan Energy Perks by EVgo' replaces 'No Charge to Charge',https://www.autoblog.com/2019/11/25/nissan-energy-perks-evgo-free-charging-credit/,https://s.aolcdn.com/os/ab/_cms/2019/11/25120932/ev-go-fast-charging-nissan-leaf.jpg,Tony Markovich,image not found,Autoblog
