date,title,short_description,article_link,image,byline,alt,outlet
2019-10-20 00:00:00,A whole new world: Why my electric Kona and 10kW rooftop solar make sense," We ordered an electric Kona and a 10kW rooftop solar system. This was no act of protest, because it is economically rational and environmentally responsible.",https://reneweconomy.com.au/a-whole-new-world-why-my-electric-kona-and-10kw-rooftop-solar-make-sense-91208/,https://reneweconomy.com.au/wp-content/uploads/2019/10/kona-paul-charge-800x483-300x181.jpg,Paul Aroney,Post Image,RenewEconomy
2019-10-18 00:00:00,The Driven Podcast: Leading the charge to electric transport," ACT climate change minister Shane Rattenbury outlines the territory’s zero emissions strategy for transport, starting with the government fleet.",https://reneweconomy.com.au/the-driven-podcast-leading-the-charge-to-electric-transport-85519/,https://reneweconomy.com.au/wp-content/uploads/2019/01/cars-copy-300x200.jpg,Giles Parkinson,Post Image,RenewEconomy
2019-10-17 00:00:00,"Rivian scales up factory to make 100,000 electric delivery vans for Amazon"," Preparation for production of 100,000 electric vans for Amazon by Michigan EV maker Rivian is under way at Illinois plant previously owned by Mitsubishi.",https://reneweconomy.com.au/rivian-scales-up-factory-to-make-100000-electric-delivery-vans-for-amazon-72439/,https://reneweconomy.com.au/wp-content/uploads/2019/10/screenshot-twitter.com-2019.10-2-300x169.jpg,Bridie Schmidt,Post Image,RenewEconomy
2019-10-16 00:00:00,Elon Musk hints at wild “cybertruck” electric ute design," An all-electric, zero emissions, battle taxi, or just cyber-punk: Auto industry gets ready for unveling of the Tesla ute.",https://reneweconomy.com.au/elon-musk-hints-at-wild-cybertruck-electric-ute-design-32049/,https://reneweconomy.com.au/wp-content/uploads/2019/10/tesla-electric-ute-renders-800x450-300x169.jpg,Bridie Schmidt,Post Image,RenewEconomy
2019-10-16 00:00:00,Porsche stuns with cheaper and longer range new electric Taycan," Porsche ups its game, releasing a stunning third Taycan model that will not only be cheaper but also offer longer driving range.",https://reneweconomy.com.au/porsche-stuns-with-cheaper-and-longer-range-new-electric-taycan-69011/,https://reneweconomy.com.au/wp-content/uploads/2019/10/P19_0825-300x169.jpg,Bridie Schmidt,Post Image,RenewEconomy
2019-10-15 00:00:00,A long-weekend road trip in the new Nissan Leaf, The new Nissan Leaf offers us the opportunity to go electric on much longer trips and I was really excited to test out our new EV on a weekend...,https://reneweconomy.com.au/a-long-weekend-road-trip-in-the-new-nissan-leaf-64239/,https://reneweconomy.com.au/wp-content/uploads/2019/10/roadtrip-EV-copy-800x400-300x150.jpg,Dave Southgate,Post Image,RenewEconomy
2019-10-12 00:00:00,Dyson abandons multi-billion dollar electric vehicle project,Innovative British engineer Sir James Dyson has canned his proposed multi-billion dollar project that had aimed to develop an all-new “radically different” passenger electric vehicle. ,https://reneweconomy.com.au/dyson-abandons-multi-billion-dollar-electric-vehicle-project-21349/,https://reneweconomy.com.au/wp-content/uploads/2019/10/James-Dyson-fan-electric-vehicle-optimised.jpg,Michael Mazengarb,Post Image,RenewEconomy
2019-10-10 00:00:00,"Victoria, Nissan trial CSIRO smart solar EV charging technology"," Victoria government backed project will trial CSIRO EV charging technology that maximises the use of rooftop solar generation, and minimises demand from the grid.",https://reneweconomy.com.au/victoria-nissan-trial-csiro-smart-solar-ev-charging-technology-92401/,https://reneweconomy.com.au/wp-content/uploads/2019/10/CSIROev1-300x200.jpg,Sophie Vorrath,Post Image,RenewEconomy
2019-10-10 00:00:00,Recharging the Australian long weekend with an electric Kona, Was Scott Morrison right to suggest that EVs would ruin the long weekend? We decided to find out with our electric Kona.,https://reneweconomy.com.au/recharging-the-australian-long-weekend-with-an-electric-kona-92812/,https://reneweconomy.com.au/wp-content/uploads/2019/03/road-238x300.jpg,Bryce Gaton,Post Image,RenewEconomy
2019-10-09 00:00:00,Small is beautiful for Australia’s new electric two wheelers," A test-drive of Fonzarelli new NKD model prototype, best described as a hybrid between a scooter and a motorcycle.",https://reneweconomy.com.au/small-is-beautiful-for-australias-new-electric-two-wheelers-93258/,https://reneweconomy.com.au/wp-content/uploads/2019/10/NKD-300x169.jpg,Nigel Morris,Post Image,RenewEconomy
